Hordeum vulgare subsp. vulgare	123417887
Hordeum vulgare subsp. vulgare	123417886
Hordeum vulgare subsp. vulgare	123417885
Hordeum vulgare subsp. vulgare	123417884
Hordeum vulgare subsp. vulgare	123417883
Hordeum vulgare subsp. vulgare	123417882
Hordeum vulgare subsp. vulgare	123417881
Hordeum vulgare subsp. vulgare	123417880
Hordeum vulgare subsp. vulgare	123417879
Hordeum vulgare subsp. vulgare	123417877
Hordeum vulgare subsp. vulgare	123417807
Hordeum vulgare subsp. vulgare	123417806
Hordeum vulgare subsp. vulgare	123417805
Hordeum vulgare subsp. vulgare	123417803
Hordeum vulgare subsp. vulgare	123417802
Hordeum vulgare subsp. vulgare	123417801
Hordeum vulgare subsp. vulgare	123417800
Hordeum vulgare subsp. vulgare	123417799
Hordeum vulgare subsp. vulgare	123417798
Hordeum vulgare subsp. vulgare	123417797
Hordeum vulgare subsp. vulgare	123417796
Hordeum vulgare subsp. vulgare	123417795
Hordeum vulgare subsp. vulgare	123417793
Hordeum vulgare subsp. vulgare	123417791
Hordeum vulgare subsp. vulgare	123417790
Hordeum vulgare subsp. vulgare	123417789
Hordeum vulgare subsp. vulgare	123417788
Hordeum vulgare subsp. vulgare	123417787
Hordeum vulgare subsp. vulgare	123417346
Hordeum vulgare subsp. vulgare	123417345
Hordeum vulgare subsp. vulgare	123417344
Hordeum vulgare subsp. vulgare	123417343
Hordeum vulgare subsp. vulgare	123417342
Hordeum vulgare subsp. vulgare	123417339
Hordeum vulgare subsp. vulgare	123417252
Hordeum vulgare subsp. vulgare	123417251
Hordeum vulgare subsp. vulgare	123417250
Hordeum vulgare subsp. vulgare	123417248
Hordeum vulgare subsp. vulgare	123417247
Hordeum vulgare subsp. vulgare	123417246
Hordeum vulgare subsp. vulgare	123417245
Hordeum vulgare subsp. vulgare	123417242
Hordeum vulgare subsp. vulgare	123417241
Hordeum vulgare subsp. vulgare	123417240
Hordeum vulgare subsp. vulgare	123417239
Hordeum vulgare subsp. vulgare	123417238
Hordeum vulgare subsp. vulgare	123417237
Hordeum vulgare subsp. vulgare	123417235
Hordeum vulgare subsp. vulgare	123417234
Hordeum vulgare subsp. vulgare	123417233
Hordeum vulgare subsp. vulgare	123417232
Hordeum vulgare subsp. vulgare	123417231
Hordeum vulgare subsp. vulgare	123417230
Hordeum vulgare subsp. vulgare	123417229
Hordeum vulgare subsp. vulgare	123417228
Hordeum vulgare subsp. vulgare	123417226
Hordeum vulgare subsp. vulgare	123417225
Hordeum vulgare subsp. vulgare	123417223
Hordeum vulgare subsp. vulgare	123417222
Hordeum vulgare subsp. vulgare	123417221
Hordeum vulgare subsp. vulgare	123417220
Hordeum vulgare subsp. vulgare	123417219
Hordeum vulgare subsp. vulgare	123417218
Hordeum vulgare subsp. vulgare	123417217
Hordeum vulgare subsp. vulgare	123417216
Hordeum vulgare subsp. vulgare	123417215
Hordeum vulgare subsp. vulgare	123417214
Hordeum vulgare subsp. vulgare	123417212
Hordeum vulgare subsp. vulgare	123417210
Hordeum vulgare subsp. vulgare	123417209
Hordeum vulgare subsp. vulgare	123417208
Hordeum vulgare subsp. vulgare	123417207
Hordeum vulgare subsp. vulgare	123417205
Hordeum vulgare subsp. vulgare	123417204
Hordeum vulgare subsp. vulgare	123417203
Hordeum vulgare subsp. vulgare	123417202
Hordeum vulgare subsp. vulgare	123417201
Hordeum vulgare subsp. vulgare	123417199
Hordeum vulgare subsp. vulgare	123417198
Hordeum vulgare subsp. vulgare	123417197
Hordeum vulgare subsp. vulgare	123417196
Hordeum vulgare subsp. vulgare	123417195
Hordeum vulgare subsp. vulgare	123417194
Hordeum vulgare subsp. vulgare	123417193
Hordeum vulgare subsp. vulgare	123417192
Hordeum vulgare subsp. vulgare	123417191
Hordeum vulgare subsp. vulgare	123417190
Hordeum vulgare subsp. vulgare	123417117
Hordeum vulgare subsp. vulgare	123417116
Hordeum vulgare subsp. vulgare	123417115
Hordeum vulgare subsp. vulgare	123417114
Hordeum vulgare subsp. vulgare	123417112
Hordeum vulgare subsp. vulgare	123417111
Hordeum vulgare subsp. vulgare	123417110
Hordeum vulgare subsp. vulgare	123417109
Hordeum vulgare subsp. vulgare	123417108
Hordeum vulgare subsp. vulgare	123417107
Hordeum vulgare subsp. vulgare	123417106
Hordeum vulgare subsp. vulgare	123417105
Hordeum vulgare subsp. vulgare	123417104
Hordeum vulgare subsp. vulgare	123417103
Hordeum vulgare subsp. vulgare	123417101
Hordeum vulgare subsp. vulgare	123417100
Hordeum vulgare subsp. vulgare	123417099
Hordeum vulgare subsp. vulgare	123417098
Hordeum vulgare subsp. vulgare	123417097
Hordeum vulgare subsp. vulgare	123414572
Hordeum vulgare subsp. vulgare	123414571
Hordeum vulgare subsp. vulgare	123414570
Hordeum vulgare subsp. vulgare	123414569
Hordeum vulgare subsp. vulgare	123414568
Hordeum vulgare subsp. vulgare	123414567
Hordeum vulgare subsp. vulgare	123414565
Hordeum vulgare subsp. vulgare	123414564
Hordeum vulgare subsp. vulgare	123414563
Hordeum vulgare subsp. vulgare	123414561
Hordeum vulgare subsp. vulgare	123406769
Hordeum vulgare subsp. vulgare	123406768
Hordeum vulgare subsp. vulgare	123406767
Hordeum vulgare subsp. vulgare	123406766
Hordeum vulgare subsp. vulgare	123406765
Hordeum vulgare subsp. vulgare	123406763
Hordeum vulgare subsp. vulgare	123406762
Hordeum vulgare subsp. vulgare	123406761
Hordeum vulgare subsp. vulgare	123406760
Hordeum vulgare subsp. vulgare	123406759
Hordeum vulgare subsp. vulgare	123406758
Hordeum vulgare subsp. vulgare	123406757
Hordeum vulgare subsp. vulgare	123406756
Hordeum vulgare subsp. vulgare	123406755
Hordeum vulgare subsp. vulgare	123406754
Hordeum vulgare subsp. vulgare	123406752
Hordeum vulgare subsp. vulgare	123406751
Hordeum vulgare subsp. vulgare	123406750
Hordeum vulgare subsp. vulgare	123406749
Hordeum vulgare subsp. vulgare	123406748
Hordeum vulgare subsp. vulgare	123406747
Hordeum vulgare subsp. vulgare	123406746
Hordeum vulgare subsp. vulgare	123406745
Hordeum vulgare subsp. vulgare	123406744
Hordeum vulgare subsp. vulgare	123406743
Hordeum vulgare subsp. vulgare	123406741
Hordeum vulgare subsp. vulgare	123406740
Hordeum vulgare subsp. vulgare	123406739
Hordeum vulgare subsp. vulgare	123406738
Hordeum vulgare subsp. vulgare	123406737
Hordeum vulgare subsp. vulgare	123406735
Hordeum vulgare subsp. vulgare	123406734
Hordeum vulgare subsp. vulgare	123406733
Hordeum vulgare subsp. vulgare	123406732
Hordeum vulgare subsp. vulgare	123406731
Hordeum vulgare subsp. vulgare	123406729
Hordeum vulgare subsp. vulgare	123406728
Hordeum vulgare subsp. vulgare	123406727
Hordeum vulgare subsp. vulgare	123406726
Hordeum vulgare subsp. vulgare	123406724
Hordeum vulgare subsp. vulgare	123406723
Hordeum vulgare subsp. vulgare	123406722
Hordeum vulgare subsp. vulgare	123406721
Hordeum vulgare subsp. vulgare	123406720
Hordeum vulgare subsp. vulgare	123406719
Hordeum vulgare subsp. vulgare	123406717
Hordeum vulgare subsp. vulgare	123406716
Hordeum vulgare subsp. vulgare	123406715
Hordeum vulgare subsp. vulgare	123406714
Hordeum vulgare subsp. vulgare	123406713
Hordeum vulgare subsp. vulgare	123406712
Hordeum vulgare subsp. vulgare	123406711
Hordeum vulgare subsp. vulgare	123400740
Hordeum vulgare subsp. vulgare	123400739
Hordeum vulgare subsp. vulgare	123400738
Hordeum vulgare subsp. vulgare	123400737
Hordeum vulgare subsp. vulgare	123400735
Hordeum vulgare subsp. vulgare	123400734
Hordeum vulgare subsp. vulgare	123400733
Hordeum vulgare subsp. vulgare	123400732
Hordeum vulgare subsp. vulgare	123400731
Hordeum vulgare subsp. vulgare	123400730
Hordeum vulgare subsp. vulgare	123400729
Hordeum vulgare subsp. vulgare	123400728
Hordeum vulgare subsp. vulgare	123400727
Hordeum vulgare subsp. vulgare	123400726
Hordeum vulgare subsp. vulgare	123400725
Hordeum vulgare subsp. vulgare	123400724
Hordeum vulgare subsp. vulgare	123400723
Hordeum vulgare subsp. vulgare	123400722
Hordeum vulgare subsp. vulgare	123400721
Hordeum vulgare subsp. vulgare	123400719
Hordeum vulgare subsp. vulgare	123400718
Hordeum vulgare subsp. vulgare	123400717
Hordeum vulgare subsp. vulgare	123400716
Hordeum vulgare subsp. vulgare	123400715
Hordeum vulgare subsp. vulgare	123400714
Hordeum vulgare subsp. vulgare	123400713
Hordeum vulgare subsp. vulgare	123400712
Hordeum vulgare subsp. vulgare	123400711
Hordeum vulgare subsp. vulgare	123400710
Hordeum vulgare subsp. vulgare	123400709
Hordeum vulgare subsp. vulgare	123400708
Hordeum vulgare subsp. vulgare	123400707
Hordeum vulgare subsp. vulgare	123400706
Hordeum vulgare subsp. vulgare	123400705
Hordeum vulgare subsp. vulgare	123400703
Hordeum vulgare subsp. vulgare	123400702
Hordeum vulgare subsp. vulgare	123400701
Hordeum vulgare subsp. vulgare	123400700
Hordeum vulgare subsp. vulgare	123400699
Hordeum vulgare subsp. vulgare	123400698
Hordeum vulgare subsp. vulgare	123400697
Hordeum vulgare subsp. vulgare	123400696
Hordeum vulgare subsp. vulgare	123400695
Hordeum vulgare subsp. vulgare	123400694
Hordeum vulgare subsp. vulgare	123400693
Hordeum vulgare subsp. vulgare	123400692
Hordeum vulgare subsp. vulgare	123400691
Hordeum vulgare subsp. vulgare	123400690
Hordeum vulgare subsp. vulgare	123400689
Hordeum vulgare subsp. vulgare	123400687
Hordeum vulgare subsp. vulgare	123400686
Hordeum vulgare subsp. vulgare	123400685
Hordeum vulgare subsp. vulgare	123400684
Hordeum vulgare subsp. vulgare	123400683
Hordeum vulgare subsp. vulgare	123400682
Hordeum vulgare subsp. vulgare	123400681
Hordeum vulgare subsp. vulgare	123400680
Hordeum vulgare subsp. vulgare	123400679
Hordeum vulgare subsp. vulgare	123400678
Hordeum vulgare subsp. vulgare	123400677
Hordeum vulgare subsp. vulgare	123400676
Hordeum vulgare subsp. vulgare	123400675
Hordeum vulgare subsp. vulgare	123400674
Hordeum vulgare subsp. vulgare	123400673
Hordeum vulgare subsp. vulgare	123400671
Hordeum vulgare subsp. vulgare	123400670
Hordeum vulgare subsp. vulgare	123400669
Hordeum vulgare subsp. vulgare	123400668
Hordeum vulgare subsp. vulgare	123400667
Hordeum vulgare subsp. vulgare	123400666
Hordeum vulgare subsp. vulgare	123400665
Hordeum vulgare subsp. vulgare	123400664
Hordeum vulgare subsp. vulgare	123400663
Hordeum vulgare subsp. vulgare	123400662
Hordeum vulgare subsp. vulgare	123400661
Hordeum vulgare subsp. vulgare	123400660
Hordeum vulgare subsp. vulgare	123400659
Hordeum vulgare subsp. vulgare	123400658
Hordeum vulgare subsp. vulgare	123400657
Hordeum vulgare subsp. vulgare	123400655
Hordeum vulgare subsp. vulgare	123400654
Hordeum vulgare subsp. vulgare	123400653
Hordeum vulgare subsp. vulgare	123400652
Hordeum vulgare subsp. vulgare	123400651
Hordeum vulgare subsp. vulgare	123400650
Hordeum vulgare subsp. vulgare	123400649
Hordeum vulgare subsp. vulgare	123400648
Hordeum vulgare subsp. vulgare	123400647
Hordeum vulgare subsp. vulgare	123400645
Hordeum vulgare subsp. vulgare	123400644
Hordeum vulgare subsp. vulgare	123400643
Hordeum vulgare subsp. vulgare	123400642
Hordeum vulgare subsp. vulgare	123400641
Hordeum vulgare subsp. vulgare	123400639
Hordeum vulgare subsp. vulgare	123400638
Hordeum vulgare subsp. vulgare	123400637
Hordeum vulgare subsp. vulgare	123400636
Hordeum vulgare subsp. vulgare	123400635
Hordeum vulgare subsp. vulgare	123400634
Hordeum vulgare subsp. vulgare	123400633
Hordeum vulgare subsp. vulgare	123400632
Hordeum vulgare subsp. vulgare	123400631
Hordeum vulgare subsp. vulgare	123400630
Hordeum vulgare subsp. vulgare	123400629
Hordeum vulgare subsp. vulgare	123400628
Hordeum vulgare subsp. vulgare	123400627
Hordeum vulgare subsp. vulgare	123400626
Hordeum vulgare subsp. vulgare	123400625
Hordeum vulgare subsp. vulgare	123400623
Hordeum vulgare subsp. vulgare	123400622
Mustela putorius furo	123394297
Mustela putorius furo	123391901
Mustela putorius furo	123391900
Mustela putorius furo	123391894
Mustela putorius furo	123388634
Mustela putorius furo	123388633
Mustela putorius furo	123388632
Mustela putorius furo	123388631
Mustela putorius furo	123388617
Mustela putorius furo	123388616
Mustela putorius furo	123388615
Mustela putorius furo	123388614
Felis catus	123382140
Felis catus	123382139
Mauremys mutica	123360438
Mauremys mutica	123360437
Mauremys mutica	123359628
Mauremys mutica	123359627
Mauremys mutica	123359626
Mauremys mutica	123359625
Mauremys mutica	123357839
Mauremys mutica	123357695
Mauremys mutica	123355014
Neomonachus schauinslandi	123323723
Equus asinus	123283664
Equus asinus	123281921
Equus asinus	123281920
Gracilinanus agilis	123256120
Mangifera indica	123208247
Mangifera indica	123208246
Mangifera indica	123208240
Mangifera indica	123208239
Mangifera indica	123208182
Mangifera indica	123208149
Mangifera indica	123208143
Mangifera indica	123208135
Mangifera indica	123208134
Mangifera indica	123208133
Mangifera indica	123208124
Mangifera indica	123208123
Mangifera indica	123208117
Mangifera indica	123208113
Mangifera indica	123208111
Mangifera indica	123208104
Mangifera indica	123208095
Mangifera indica	123208094
Mangifera indica	123208090
Mangifera indica	123208081
Mangifera indica	123208080
Mangifera indica	123208055
Mangifera indica	123208054
Mangifera indica	123208053
Mangifera indica	123208052
Mangifera indica	123208038
Mangifera indica	123208029
Mangifera indica	123208028
Mangifera indica	123207984
Mangifera indica	123207983
Mangifera indica	123207982
Mangifera indica	123207980
Mangifera indica	123207979
Mangifera indica	123207977
Mangifera indica	123207968
Mangifera indica	123207967
Mangifera indica	123207934
Mangifera indica	123207933
Mangifera indica	123207932
Mangifera indica	123207931
Mangifera indica	123207930
Mangifera indica	123207869
Mangifera indica	123207868
Mangifera indica	123207867
Mangifera indica	123207866
Mangifera indica	123207865
Mangifera indica	123207864
Mangifera indica	123207863
Mangifera indica	123207719
Mangifera indica	123207718
Mangifera indica	123207717
Mangifera indica	123207716
Mangifera indica	123207714
Mangifera indica	123207713
Mangifera indica	123207712
Mangifera indica	123207711
Mangifera indica	123207710
Mangifera indica	123207611
Mangifera indica	123207610
Mangifera indica	123207609
Mangifera indica	123207607
Mangifera indica	123207606
Mangifera indica	123207605
Mangifera indica	123207604
Mangifera indica	123207603
Mangifera indica	123207567
Mangifera indica	123207566
Mangifera indica	123207565
Mangifera indica	123207564
Mangifera indica	123207563
Mangifera indica	123207560
Mangifera indica	123207559
Mangifera indica	123207558
Mangifera indica	123207557
Mangifera indica	123207031
Mangifera indica	123207030
Mangifera indica	123207029
Mangifera indica	123207028
Mangifera indica	123207027
Mangifera indica	123207026
Mangifera indica	123207024
Mangifera indica	123207023
Mangifera indica	123207022
Mangifera indica	123207020
Mangifera indica	123207019
Mangifera indica	123207018
Mangifera indica	123207017
Mangifera indica	123207016
Mangifera indica	123207015
Mangifera indica	123206581
Mangifera indica	123206580
Mangifera indica	123206579
Mangifera indica	123206578
Mangifera indica	123206576
Mangifera indica	123206575
Mangifera indica	123206574
Mangifera indica	123206573
Mangifera indica	123206572
Mangifera indica	123206570
Mangifera indica	123206569
Mangifera indica	123206568
Mangifera indica	123206567
Mangifera indica	123206566
Mangifera indica	123206565
Triticum aestivum	123176769
Triticum aestivum	123176506
Triticum aestivum	123176443
Triticum aestivum	123176242
Triticum aestivum	123175826
Triticum aestivum	123175686
Triticum aestivum	123175593
Triticum aestivum	123175212
Triticum aestivum	123175148
Triticum aestivum	123174687
Triticum aestivum	123174679
Triticum aestivum	123174678
Triticum aestivum	123174677
Triticum aestivum	123172687
Triticum aestivum	123172686
Triticum aestivum	123171824
Triticum aestivum	123171823
Triticum aestivum	123171822
Triticum aestivum	123171821
Triticum aestivum	123152607
Triticum aestivum	123152602
Triticum aestivum	123152594
Triticum aestivum	123152580
Triticum aestivum	123152572
Triticum aestivum	123152563
Triticum aestivum	123152556
Triticum aestivum	123152549
Triticum aestivum	123152535
Triticum aestivum	123152527
Triticum aestivum	123140490
Triticum aestivum	123140489
Triticum aestivum	123109415
Triticum aestivum	123109414
Triticum aestivum	123089030
Triticum aestivum	123073989
Triticum aestivum	123073981
Triticum aestivum	123073973
Triticum aestivum	123073966
Triticum aestivum	123073958
Triticum aestivum	123073951
Triticum aestivum	123073944
Triticum aestivum	123073936
Triticum aestivum	123073929
Triticum aestivum	123073914
Triticum aestivum	123073906
Triticum aestivum	123073899
Triticum aestivum	123073892
Triticum aestivum	123073885
Triticum aestivum	123073877
Triticum aestivum	123073869
Triticum aestivum	123073861
Triticum aestivum	123073853
Triticum aestivum	123073846
Triticum aestivum	123073829
Triticum aestivum	123073820
Triticum aestivum	123073813
Triticum aestivum	123073805
Triticum aestivum	123073797
Triticum aestivum	123073790
Triticum aestivum	123073783
Triticum aestivum	123073777
Triticum aestivum	123073770
Triticum aestivum	123073762
Triticum aestivum	123073746
Triticum aestivum	123073739
Triticum aestivum	123073733
Triticum aestivum	123073726
Triticum aestivum	123073718
Triticum aestivum	123073710
Triticum aestivum	123073703
Triticum aestivum	123073696
Triticum aestivum	123073688
Triticum aestivum	123073680
Triticum aestivum	123073665
Triticum aestivum	123073657
Triticum aestivum	123073649
Thunnus albacares	122983258
Thunnus albacares	122983257
Thunnus albacares	122983256
Thunnus albacares	122983255
Thunnus albacares	122983254
Thunnus albacares	122983253
Neogale vison	122908155
Neogale vison	122908154
Neogale vison	122908153
Neogale vison	122901662
Neogale vison	122898223
Neogale vison	122898218
Neogale vison	122898214
Neogale vison	122898183
Neogale vison	122898180
Neogale vison	122898175
Neogale vison	122898172
Neogale vison	122898169
Neogale vison	122898164
Neogale vison	122898160
Neogale vison	122898156
Neogale vison	122898152
Neogale vison	122898145
Neogale vison	122898139
Neogale vison	122898138
Neogale vison	122897970
Neogale vison	122897951
Neogale vison	122897947
Neogale vison	122897946
Neogale vison	122897926
Neogale vison	122897925
Neogale vison	122897921
Neogale vison	122897920
Neogale vison	122897901
Neogale vison	122897896
Siniperca chuatsi	122872819
Siniperca chuatsi	122872758
Siniperca chuatsi	122870360
Siniperca chuatsi	122870338
Gambusia affinis	122833356
Gambusia affinis	122828891
Gambusia affinis	122823834
Gambusia affinis	122822661
Gambusia affinis	122819780
Gambusia affinis	122819779
Protopterus annectens	122817563
Protopterus annectens	122812571
Protopterus annectens	122809925
Protopterus annectens	122807882
Protopterus annectens	122805134
Protopterus annectens	122803054
Protopterus annectens	122799043
Protopterus annectens	122797505
Protopterus annectens	122797504
Protopterus annectens	122795229
Protopterus annectens	122792596
Protopterus annectens	122790201
Solea senegalensis	122763982
Solea senegalensis	122763981
Manihot esculenta	122723166
Manihot esculenta	122722914
Manihot esculenta	122722913
Manihot esculenta	122722911
Manihot esculenta	122722910
Manihot esculenta	122722907
Manihot esculenta	122722906
Manihot esculenta	122722905
Manihot esculenta	122722904
Manihot esculenta	122722903
Manihot esculenta	122722902
Manihot esculenta	122722901
Manihot esculenta	122722900
Manihot esculenta	122722899
Manihot esculenta	122722898
Manihot esculenta	122722896
Manihot esculenta	122722895
Manihot esculenta	122722894
Manihot esculenta	122722893
Manihot esculenta	122722892
Manihot esculenta	122722890
Manihot esculenta	122722889
Manihot esculenta	122722888
Manihot esculenta	122722887
Manihot esculenta	122722886
Manihot esculenta	122722884
Manihot esculenta	122722883
Manihot esculenta	122722882
Manihot esculenta	122722881
Manihot esculenta	122722880
Manihot esculenta	122722879
Manihot esculenta	122722878
Manihot esculenta	122722877
Manihot esculenta	122722876
Manihot esculenta	122722875
Manihot esculenta	122722873
Manihot esculenta	122722872
Manihot esculenta	122722871
Manihot esculenta	122722870
Manihot esculenta	122722869
Manihot esculenta	122722868
Manihot esculenta	122722867
Manihot esculenta	122722866
Manihot esculenta	122722865
Manihot esculenta	122722864
Manihot esculenta	122722862
Manihot esculenta	122722861
Manihot esculenta	122722860
Manihot esculenta	122722859
Manihot esculenta	122722858
Manihot esculenta	122722857
Manihot esculenta	122722856
Manihot esculenta	122722855
Manihot esculenta	122722854
Manihot esculenta	122722853
Manihot esculenta	122722851
Manihot esculenta	122722850
Manihot esculenta	122722849
Manihot esculenta	122722848
Manihot esculenta	122722847
Manihot esculenta	122722846
Manihot esculenta	122722845
Manihot esculenta	122722844
Manihot esculenta	122722843
Manihot esculenta	122722842
Manihot esculenta	122722840
Manihot esculenta	122722839
Manihot esculenta	122722838
Manihot esculenta	122722837
Manihot esculenta	122722836
Manihot esculenta	122722835
Manihot esculenta	122722834
Manihot esculenta	122722833
Manihot esculenta	122722832
Manihot esculenta	122722831
Manihot esculenta	122722829
Manihot esculenta	122722828
Manihot esculenta	122722827
Manihot esculenta	122722826
Manihot esculenta	122722825
Manihot esculenta	122722824
Manihot esculenta	122722823
Manihot esculenta	122722822
Manihot esculenta	122722821
Manihot esculenta	122722820
Manihot esculenta	122722818
Manihot esculenta	122722817
Manihot esculenta	122722816
Manihot esculenta	122722815
Manihot esculenta	122722814
Manihot esculenta	122722813
Manihot esculenta	122722812
Manihot esculenta	122722811
Manihot esculenta	122722810
Manihot esculenta	122722809
Manihot esculenta	122722807
Manihot esculenta	122722806
Manihot esculenta	122722805
Manihot esculenta	122722804
Manihot esculenta	122722803
Manihot esculenta	122722802
Manihot esculenta	122722801
Manihot esculenta	122722800
Manihot esculenta	122722799
Manihot esculenta	122722798
Manihot esculenta	122722796
Manihot esculenta	122722795
Manihot esculenta	122722794
Manihot esculenta	122722793
Manihot esculenta	122722792
Manihot esculenta	122722791
Manihot esculenta	122722790
Manihot esculenta	122722789
Manihot esculenta	122722788
Manihot esculenta	122722787
Manihot esculenta	122722572
Cervus elaphus	122675013
Cervus elaphus	122675012
Cervus elaphus	122675011
Cervus elaphus	122675010
Cervus elaphus	122675009
Cervus elaphus	122675008
Cervus elaphus	122675007
Cervus elaphus	122675006
Cervus elaphus	122675005
Cervus elaphus	122675004
Telopea speciosissima	122666449
Telopea speciosissima	122666448
Telopea speciosissima	122666447
Telopea speciosissima	122666445
Telopea speciosissima	122648238
Telopea speciosissima	122648237
Telopea speciosissima	122648236
Telopea speciosissima	122648156
Telopea speciosissima	122647770
Telopea speciosissima	122647573
Telopea speciosissima	122647474
Telopea speciosissima	122647411
Telopea speciosissima	122647410
Telopea speciosissima	122647409
Telopea speciosissima	122647408
Telopea speciosissima	122647407
Telopea speciosissima	122647353
Telopea speciosissima	122641187
Erigeron canadensis	122586189
Erigeron canadensis	122584584
Erigeron canadensis	122584576
Erigeron canadensis	122584575
Erigeron canadensis	122584574
Erigeron canadensis	122584546
Erigeron canadensis	122584536
Erigeron canadensis	122584535
Erigeron canadensis	122584534
Chiloscyllium plagiosum	122547733
Chiloscyllium plagiosum	122546887
Chiloscyllium plagiosum	122546056
Prionailurus bengalensis	122486253
Prionailurus bengalensis	122486252
Prionailurus bengalensis	122486251
Prionailurus bengalensis	122486249
Cervus canadensis	122439039
Cervus canadensis	122439038
Cervus canadensis	122439037
Cervus canadensis	122439036
Cervus canadensis	122439035
Cervus canadensis	122439033
Cervus canadensis	122439032
Cervus canadensis	122439031
Cervus canadensis	122439030
Cervus canadensis	122439029
Cervus canadensis	122439028
Cervus canadensis	122439027
Cervus canadensis	122439026
Cervus canadensis	122436231
Puntigrus tetrazona	122331943
Carya illinoinensis	122312185
Carya illinoinensis	122312183
Carya illinoinensis	122312182
Carya illinoinensis	122312181
Carya illinoinensis	122312180
Carya illinoinensis	122312179
Carya illinoinensis	122312178
Carya illinoinensis	122312177
Carya illinoinensis	122312176
Carya illinoinensis	122312175
Carya illinoinensis	122312174
Carya illinoinensis	122312172
Carya illinoinensis	122312171
Carya illinoinensis	122312170
Carya illinoinensis	122312169
Carya illinoinensis	122312168
Carya illinoinensis	122312167
Carya illinoinensis	122312166
Carya illinoinensis	122312165
Carya illinoinensis	122312164
Carya illinoinensis	122312163
Carya illinoinensis	122312161
Carya illinoinensis	122312160
Carya illinoinensis	122312159
Carya illinoinensis	122312158
Carya illinoinensis	122312157
Carya illinoinensis	122312156
Carya illinoinensis	122312155
Carya illinoinensis	122312154
Carya illinoinensis	122312153
Carya illinoinensis	122312152
Carya illinoinensis	122312150
Carya illinoinensis	122312149
Carya illinoinensis	122312148
Carya illinoinensis	122312147
Carya illinoinensis	122312146
Carya illinoinensis	122298205
Carya illinoinensis	122298204
Carya illinoinensis	122298203
Carya illinoinensis	122298201
Carya illinoinensis	122298200
Carya illinoinensis	122298199
Carya illinoinensis	122298198
Carya illinoinensis	122298197
Carya illinoinensis	122298195
Carya illinoinensis	122298194
Carya illinoinensis	122298193
Carya illinoinensis	122298192
Carya illinoinensis	122298190
Carya illinoinensis	122298188
Carya illinoinensis	122298187
Carya illinoinensis	122298186
Carya illinoinensis	122298185
Carya illinoinensis	122298184
Carya illinoinensis	122298183
Carya illinoinensis	122298182
Carya illinoinensis	122298181
Carya illinoinensis	122298180
Carya illinoinensis	122298179
Carya illinoinensis	122298177
Carya illinoinensis	122298176
Carya illinoinensis	122298175
Carya illinoinensis	122298174
Carya illinoinensis	122298173
Carya illinoinensis	122298172
Carya illinoinensis	122298171
Carya illinoinensis	122298169
Carya illinoinensis	122298168
Carya illinoinensis	122298167
Carya illinoinensis	122298165
Carya illinoinensis	122298164
Carya illinoinensis	122298163
Carya illinoinensis	122298162
Carya illinoinensis	122298161
Carya illinoinensis	122298160
Carya illinoinensis	122298159
Carya illinoinensis	122298158
Carya illinoinensis	122298157
Carya illinoinensis	122298156
Carya illinoinensis	122298152
Carya illinoinensis	122298151
Carya illinoinensis	122298150
Carya illinoinensis	122298149
Carya illinoinensis	122298148
Carya illinoinensis	122298147
Carya illinoinensis	122298146
Carya illinoinensis	122298145
Carya illinoinensis	122298144
Carya illinoinensis	122298143
Carya illinoinensis	122298141
Carya illinoinensis	122298140
Carya illinoinensis	122298139
Carya illinoinensis	122298138
Carya illinoinensis	122298137
Carya illinoinensis	122298136
Carya illinoinensis	122298135
Carya illinoinensis	122298134
Carya illinoinensis	122298133
Carya illinoinensis	122298132
Carya illinoinensis	122298130
Carya illinoinensis	122298129
Carya illinoinensis	122298128
Carya illinoinensis	122298126
Carya illinoinensis	122298125
Carya illinoinensis	122298124
Carya illinoinensis	122298123
Carya illinoinensis	122298122
Carya illinoinensis	122298121
Carya illinoinensis	122298120
Carya illinoinensis	122298118
Carya illinoinensis	122298117
Carya illinoinensis	122298116
Carya illinoinensis	122298115
Carya illinoinensis	122298114
Carya illinoinensis	122298113
Carya illinoinensis	122298112
Carya illinoinensis	122298110
Carya illinoinensis	122298109
Carya illinoinensis	122298108
Carya illinoinensis	122298106
Carya illinoinensis	122298105
Carya illinoinensis	122298104
Carya illinoinensis	122298103
Carya illinoinensis	122298102
Carya illinoinensis	122298101
Carya illinoinensis	122298100
Carya illinoinensis	122298099
Carya illinoinensis	122298098
Carya illinoinensis	122298097
Carya illinoinensis	122298095
Carya illinoinensis	122298094
Carya illinoinensis	122298093
Carya illinoinensis	122298092
Carya illinoinensis	122298091
Carya illinoinensis	122298090
Carya illinoinensis	122298089
Carya illinoinensis	122298088
Carya illinoinensis	122298087
Carya illinoinensis	122298086
Carya illinoinensis	122298083
Carya illinoinensis	122298082
Carya illinoinensis	122298081
Carya illinoinensis	122298080
Carya illinoinensis	122298079
Carya illinoinensis	122298077
Carya illinoinensis	122298076
Carya illinoinensis	122298075
Carya illinoinensis	122298073
Carya illinoinensis	122298072
Carya illinoinensis	122298070
Carya illinoinensis	122298069
Carya illinoinensis	122298068
Carya illinoinensis	122298067
Carya illinoinensis	122298066
Carya illinoinensis	122298065
Carya illinoinensis	122298064
Carya illinoinensis	122298063
Carya illinoinensis	122298062
Carya illinoinensis	122298061
